ReadingID,DateKey,ReadingTimestamp,UnitCode,SMUHours,ConditionIndex,HydraulicOilTempC,FeParticlesPPM,BrakeTestDaysOverdue,VibrationIndex,ActiveAlertCount,SourceSystem
CM-0010288,20260713,2026-07-13 08:00:00,BT-002,21048.3,0.865,85.0,29.5,0,0.573,0,PI-SIM
CM-0010289,20260713,2026-07-13 08:00:00,BT-003,19911.3,0.757,87.5,42.0,0,0.799,0,PI-SIM
CM-0010290,20260713,2026-07-13 08:00:00,BT-004,21301.5,0.835,84.5,26.1,0,0.539,0,PI-SIM
CM-0010291,20260713,2026-07-13 08:00:00,BT-005,10707.2,0.932,82.1,22.1,0,0.382,0,PI-SIM
CM-0010292,20260713,2026-07-13 08:00:00,BT-006,20324.7,0.752,87.5,36.0,0,0.599,0,PI-SIM
CM-0010293,20260713,2026-07-13 08:00:00,UV-001,11373.7,0.906,80.2,28.2,0,0.279,0,PI-SIM
CM-0010294,20260713,2026-07-13 08:00:00,UV-002,14887.6,0.889,80.9,50.1,0,0.499,0,PI-SIM
CM-0010295,20260713,2026-07-13 08:00:00,UV-003,15533.4,0.855,81.2,23.9,0,0.505,0,PI-SIM
CM-0010296,20260713,2026-07-13 08:00:00,UV-004,11867.6,0.848,84.1,30.3,0,0.568,0,PI-SIM
CM-0010297,20260714,2026-07-14 08:00:00,TR-001,17817.1,0.814,86.5,27.6,0,0.627,0,PI-SIM
CM-0010298,20260714,2026-07-14 08:00:00,TR-002,21483.9,0.812,82.4,46.4,0,0.533,0,PI-SIM
CM-0010299,20260714,2026-07-14 08:00:00,TR-003,16044.1,0.738,90.9,45.2,0,0.616,0,PI-SIM
CM-0010300,20260714,2026-07-14 08:00:00,TR-004,10860.5,0.745,90.4,43.5,0,0.765,0,PI-SIM
CM-0010301,20260714,2026-07-14 08:00:00,TR-005,13271.4,0.803,89.8,39.0,0,0.653,0,PI-SIM
CM-0010302,20260714,2026-07-14 08:00:00,TR-006,15362.9,0.776,89.0,32.9,0,0.694,0,PI-SIM
CM-0010303,20260714,2026-07-14 08:00:00,TR-007,21170.4,0.737,79.3,51.7,0,0.781,0,PI-SIM
CM-0010304,20260714,2026-07-14 08:00:00,TR-008,16316.0,0.806,86.4,36.6,0,0.705,0,PI-SIM
CM-0010305,20260714,2026-07-14 08:00:00,TR-009,12577.7,0.814,85.1,32.9,0,0.614,0,PI-SIM
CM-0010306,20260714,2026-07-14 08:00:00,TR-010,13126.1,0.759,84.5,34.1,0,0.592,0,PI-SIM
CM-0010307,20260714,2026-07-14 08:00:00,TR-011,18097.3,0.79,87.4,37.2,0,0.647,0,PI-SIM
CM-0010308,20260714,2026-07-14 08:00:00,TR-012,20319.1,0.793,92.2,32.3,0,0.634,0,PI-SIM
CM-0010309,20260714,2026-07-14 08:00:00,LH-001,18954.5,0.721,88.9,41.5,0,0.548,0,PI-SIM
CM-0010310,20260714,2026-07-14 08:00:00,LH-002,14607.4,0.714,90.1,29.9,0,0.755,0,PI-SIM
CM-0010311,20260714,2026-07-14 08:00:00,LH-003,14352.4,0.758,87.4,39.3,0,0.731,0,PI-SIM
CM-0010312,20260714,2026-07-14 08:00:00,LH-004,18617.0,0.659,87.0,47.4,0,0.992,0,PI-SIM
CM-0010313,20260714,2026-07-14 08:00:00,LH-005,14910.8,0.806,81.3,23.8,0,0.58,0,PI-SIM
CM-0010314,20260714,2026-07-14 08:00:00,LH-006,17387.4,0.716,89.4,30.2,0,0.785,0,PI-SIM
CM-0010315,20260714,2026-07-14 08:00:00,LH-007,19710.3,0.796,90.2,24.3,0,0.674,0,PI-SIM
CM-0010316,20260714,2026-07-14 08:00:00,LH-008,11717.3,0.717,81.6,49.3,0,0.769,0,PI-SIM
CM-0010317,20260714,2026-07-14 08:00:00,JD-001,19253.0,0.79,86.0,27.0,0,0.728,0,PI-SIM
CM-0010318,20260714,2026-07-14 08:00:00,JD-002,14944.9,0.752,91.4,32.2,0,0.811,0,PI-SIM
CM-0010319,20260714,2026-07-14 08:00:00,JD-003,12722.3,0.787,87.5,35.2,0,0.517,0,PI-SIM
CM-0010320,20260714,2026-07-14 08:00:00,JD-004,20127.2,0.751,90.1,51.8,0,0.638,0,PI-SIM
CM-0010321,20260714,2026-07-14 08:00:00,JD-005,21224.3,0.567,91.1,69.3,0,1.041,0,PI-SIM
CM-0010322,20260714,2026-07-14 08:00:00,JD-006,20468.8,0.779,90.8,18.2,0,0.652,0,PI-SIM
CM-0010323,20260714,2026-07-14 08:00:00,BT-001,14063.6,0.771,90.3,48.0,0,0.539,0,PI-SIM
CM-0010324,20260714,2026-07-14 08:00:00,BT-002,21060.8,0.865,89.2,36.1,0,0.608,0,PI-SIM
CM-0010325,20260714,2026-07-14 08:00:00,BT-003,19923.7,0.799,79.5,8.8,0,0.722,0,PI-SIM
CM-0010326,20260714,2026-07-14 08:00:00,BT-004,21313.9,0.869,81.9,32.0,0,0.542,0,PI-SIM
CM-0010327,20260714,2026-07-14 08:00:00,BT-005,10720.5,0.862,83.3,25.3,0,0.663,0,PI-SIM
CM-0010328,20260714,2026-07-14 08:00:00,BT-006,20337.1,0.759,82.7,37.4,0,0.714,0,PI-SIM
CM-0010329,20260714,2026-07-14 08:00:00,UV-001,11385.5,0.842,82.3,35.4,0,0.506,0,PI-SIM
CM-0010330,20260714,2026-07-14 08:00:00,UV-002,14900.0,0.905,80.5,20.3,0,0.509,0,PI-SIM
CM-0010331,20260714,2026-07-14 08:00:00,UV-003,15545.3,0.876,83.5,35.8,0,0.426,0,PI-SIM
CM-0010332,20260714,2026-07-14 08:00:00,UV-004,11879.5,0.833,85.0,41.4,0,0.623,0,PI-SIM
CM-0010333,20260715,2026-07-15 08:00:00,TR-001,17832.0,0.806,88.7,25.2,0,0.504,0,PI-SIM
CM-0010334,20260715,2026-07-15 08:00:00,TR-002,21498.8,0.777,89.4,38.1,0,0.682,0,PI-SIM
CM-0010335,20260715,2026-07-15 08:00:00,TR-003,16058.7,0.8,81.4,19.8,0,0.594,0,PI-SIM
CM-0010336,20260715,2026-07-15 08:00:00,TR-004,10875.1,0.755,82.2,37.1,0,0.699,0,PI-SIM
CM-0010337,20260715,2026-07-15 08:00:00,TR-005,13286.2,0.741,83.8,45.9,0,0.67,0,PI-SIM
CM-0010338,20260715,2026-07-15 08:00:00,TR-006,15377.8,0.813,87.8,43.5,0,0.62,0,PI-SIM
CM-0010339,20260715,2026-07-15 08:00:00,TR-007,21185.1,0.817,89.0,33.7,0,0.557,0,PI-SIM
CM-0010340,20260715,2026-07-15 08:00:00,TR-008,16331.4,0.848,85.0,39.7,0,0.496,0,PI-SIM
CM-0010341,20260715,2026-07-15 08:00:00,TR-009,12592.6,0.798,86.6,38.0,0,0.504,0,PI-SIM
CM-0010342,20260715,2026-07-15 08:00:00,TR-010,13140.4,0.744,83.0,45.7,0,0.614,0,PI-SIM
CM-0010343,20260715,2026-07-15 08:00:00,TR-011,18112.1,0.75,82.6,32.4,0,0.668,0,PI-SIM
CM-0010344,20260715,2026-07-15 08:00:00,TR-012,20334.1,0.877,87.0,21.1,0,0.404,0,PI-SIM
CM-0010345,20260715,2026-07-15 08:00:00,LH-001,18968.5,0.809,85.4,40.4,0,0.586,0,PI-SIM
CM-0010346,20260715,2026-07-15 08:00:00,LH-002,14621.1,0.703,89.8,39.2,0,0.911,0,PI-SIM
CM-0010347,20260715,2026-07-15 08:00:00,LH-003,14366.4,0.749,88.5,42.7,0,0.758,0,PI-SIM
CM-0010348,20260715,2026-07-15 08:00:00,LH-004,18630.5,0.757,93.0,36.3,0,0.609,0,PI-SIM
CM-0010349,20260715,2026-07-15 08:00:00,LH-005,14924.6,0.836,86.1,35.6,0,0.481,0,PI-SIM
CM-0010350,20260715,2026-07-15 08:00:00,LH-006,17401.3,0.771,87.7,36.5,0,0.793,0,PI-SIM
CM-0010351,20260715,2026-07-15 08:00:00,LH-007,19724.4,0.807,84.9,33.9,0,0.587,0,PI-SIM
CM-0010352,20260715,2026-07-15 08:00:00,LH-008,11730.6,0.714,83.9,51.5,0,0.815,0,PI-SIM
CM-0010353,20260715,2026-07-15 08:00:00,JD-001,19265.7,0.746,89.0,51.8,0,0.716,0,PI-SIM
CM-0010354,20260715,2026-07-15 08:00:00,JD-002,14957.8,0.809,89.3,23.1,0,0.469,0,PI-SIM
CM-0010355,20260715,2026-07-15 08:00:00,JD-003,12735.3,0.78,88.6,55.4,0,0.512,0,PI-SIM
CM-0010356,20260715,2026-07-15 08:00:00,JD-004,20139.4,0.682,88.8,59.6,0,0.888,0,PI-SIM
CM-0010357,20260715,2026-07-15 08:00:00,JD-005,21235.8,0.662,92.7,42.3,0,0.873,0,PI-SIM
CM-0010358,20260715,2026-07-15 08:00:00,JD-006,20481.7,0.842,89.8,30.4,0,0.607,0,PI-SIM
CM-0010359,20260715,2026-07-15 08:00:00,BT-001,14076.0,0.814,84.8,32.4,0,0.621,0,PI-SIM
CM-0010360,20260715,2026-07-15 08:00:00,BT-002,21073.3,0.868,79.8,31.0,0,0.434,0,PI-SIM
CM-0010361,20260715,2026-07-15 08:00:00,BT-003,19936.0,0.76,85.3,43.4,0,0.775,0,PI-SIM
CM-0010362,20260715,2026-07-15 08:00:00,BT-004,21326.4,0.76,87.7,42.0,0,0.794,0,PI-SIM
CM-0010363,20260715,2026-07-15 08:00:00,BT-005,10733.8,0.91,86.3,26.8,0,0.466,0,PI-SIM
CM-0010364,20260715,2026-07-15 08:00:00,BT-006,20349.4,0.755,90.0,44.2,0,0.652,0,PI-SIM
CM-0010365,20260715,2026-07-15 08:00:00,UV-001,11397.3,0.856,84.7,35.7,0,0.508,0,PI-SIM
CM-0010366,20260715,2026-07-15 08:00:00,UV-002,14912.4,0.883,79.5,22.6,0,0.491,0,PI-SIM
CM-0010367,20260715,2026-07-15 08:00:00,UV-003,15557.2,0.899,83.1,34.0,0,0.418,0,PI-SIM
CM-0010368,20260715,2026-07-15 08:00:00,UV-004,11891.5,0.856,81.8,45.0,0,0.638,0,PI-SIM
CM-0010369,20260716,2026-07-16 08:00:00,TR-001,17846.9,0.848,86.5,48.8,0,0.448,0,PI-SIM
CM-0010370,20260716,2026-07-16 08:00:00,TR-002,21513.6,0.831,81.7,38.0,0,0.633,0,PI-SIM
CM-0010371,20260716,2026-07-16 08:00:00,TR-003,16073.4,0.762,87.0,44.2,0,0.714,0,PI-SIM
CM-0010372,20260716,2026-07-16 08:00:00,TR-004,10889.7,0.69,89.9,49.8,0,0.807,0,PI-SIM
CM-0010373,20260716,2026-07-16 08:00:00,TR-005,13301.0,0.798,83.3,38.1,0,0.596,0,PI-SIM
CM-0010374,20260716,2026-07-16 08:00:00,TR-006,15392.7,0.835,81.2,33.3,0,0.551,0,PI-SIM
CM-0010375,20260716,2026-07-16 08:00:00,TR-007,21199.8,0.751,87.8,40.7,0,0.724,0,PI-SIM
CM-0010376,20260716,2026-07-16 08:00:00,TR-008,16346.7,0.797,87.1,57.3,0,0.594,0,PI-SIM
CM-0010377,20260716,2026-07-16 08:00:00,TR-009,12607.6,0.807,86.8,48.7,0,0.635,0,PI-SIM
CM-0010378,20260716,2026-07-16 08:00:00,TR-010,13154.6,0.845,82.3,42.1,0,0.583,0,PI-SIM
CM-0010379,20260716,2026-07-16 08:00:00,TR-011,18126.8,0.791,88.0,32.4,0,0.518,0,PI-SIM
CM-0010380,20260716,2026-07-16 08:00:00,TR-012,20349.0,0.856,86.9,20.5,0,0.408,0,PI-SIM
CM-0010381,20260716,2026-07-16 08:00:00,LH-001,18982.5,0.776,84.1,29.3,0,0.651,0,PI-SIM
CM-0010382,20260716,2026-07-16 08:00:00,LH-002,14634.7,0.711,90.2,38.0,0,0.807,0,PI-SIM
CM-0010383,20260716,2026-07-16 08:00:00,LH-003,14380.3,0.764,83.7,47.0,0,0.77,0,PI-SIM
CM-0010384,20260716,2026-07-16 08:00:00,LH-004,18644.1,0.652,92.9,41.2,0,0.8,0,PI-SIM
CM-0010385,20260716,2026-07-16 08:00:00,LH-005,14938.3,0.791,85.2,29.4,0,0.687,0,PI-SIM
CM-0010386,20260716,2026-07-16 08:00:00,LH-006,17415.2,0.747,87.0,38.3,0,0.7,0,PI-SIM
CM-0010387,20260716,2026-07-16 08:00:00,LH-007,19738.5,0.798,86.5,44.1,0,0.533,0,PI-SIM
CM-0010388,20260716,2026-07-16 08:00:00,LH-008,11743.9,0.778,85.7,34.0,0,0.715,0,PI-SIM
CM-0010389,20260716,2026-07-16 08:00:00,JD-001,19278.4,0.739,91.7,33.0,0,0.692,0,PI-SIM
CM-0010390,20260716,2026-07-16 08:00:00,JD-002,14970.7,0.748,83.4,43.2,0,0.714,0,PI-SIM
CM-0010391,20260716,2026-07-16 08:00:00,JD-003,12748.2,0.805,89.3,40.0,0,0.626,0,PI-SIM
CM-0010392,20260716,2026-07-16 08:00:00,JD-004,20151.5,0.669,92.0,34.7,0,0.819,0,PI-SIM
CM-0010393,20260716,2026-07-16 08:00:00,JD-005,21247.4,0.679,89.7,35.4,0,0.792,0,PI-SIM
CM-0010394,20260716,2026-07-16 08:00:00,JD-006,20494.7,0.876,83.6,26.5,0,0.427,0,PI-SIM
CM-0010395,20260716,2026-07-16 08:00:00,BT-001,14088.4,0.808,87.6,40.7,0,0.539,0,PI-SIM
CM-0010396,20260716,2026-07-16 08:00:00,BT-002,21085.8,0.824,87.7,22.3,0,0.688,0,PI-SIM
CM-0010397,20260716,2026-07-16 08:00:00,BT-003,19948.4,0.788,93.9,39.3,0,0.582,0,PI-SIM
CM-0010398,20260716,2026-07-16 08:00:00,BT-004,21338.9,0.828,88.6,48.3,0,0.62,0,PI-SIM
CM-0010399,20260716,2026-07-16 08:00:00,BT-005,10747.0,0.893,85.9,37.4,0,0.49,0,PI-SIM
CM-0010400,20260716,2026-07-16 08:00:00,BT-006,20361.7,0.743,86.5,32.4,0,0.678,0,PI-SIM
CM-0010401,20260716,2026-07-16 08:00:00,UV-001,11409.1,0.788,85.8,37.7,0,0.734,0,PI-SIM
CM-0010402,20260716,2026-07-16 08:00:00,UV-002,14924.8,0.955,78.5,36.7,0,0.205,0,PI-SIM
CM-0010403,20260716,2026-07-16 08:00:00,UV-003,15569.1,0.828,79.3,34.8,0,0.711,0,PI-SIM
CM-0010404,20260716,2026-07-16 08:00:00,UV-004,11903.4,0.902,76.3,32.2,0,0.449,0,PI-SIM
CM-0010405,20260717,2026-07-17 08:00:00,TR-001,17861.9,0.814,85.6,42.0,0,0.717,0,PI-SIM
CM-0010406,20260717,2026-07-17 08:00:00,TR-002,21528.5,0.853,83.6,32.9,0,0.495,0,PI-SIM
CM-0010407,20260717,2026-07-17 08:00:00,TR-003,16088.1,0.787,90.2,30.6,0,0.717,0,PI-SIM
CM-0010408,20260717,2026-07-17 08:00:00,TR-004,10904.4,0.737,87.6,45.3,0,0.841,0,PI-SIM
CM-0010409,20260717,2026-07-17 08:00:00,TR-005,13315.8,0.796,86.3,32.9,0,0.513,0,PI-SIM
CM-0010410,20260717,2026-07-17 08:00:00,TR-006,15407.6,0.831,81.3,42.6,0,0.58,0,PI-SIM
CM-0010411,20260717,2026-07-17 08:00:00,TR-007,21214.5,0.769,89.9,29.7,0,0.719,0,PI-SIM
CM-0010412,20260717,2026-07-17 08:00:00,TR-008,16362.1,0.811,86.2,48.2,0,0.562,0,PI-SIM
CM-0010413,20260717,2026-07-17 08:00:00,TR-009,12622.6,0.75,87.5,48.2,0,0.611,0,PI-SIM
CM-0010414,20260717,2026-07-17 08:00:00,TR-010,13168.9,0.803,85.7,36.4,0,0.602,0,PI-SIM
CM-0010415,20260717,2026-07-17 08:00:00,TR-011,18141.6,0.784,91.1,43.6,0,0.823,0,PI-SIM
CM-0010416,20260717,2026-07-17 08:00:00,TR-012,20364.0,0.872,85.2,30.5,0,0.499,0,PI-SIM
CM-0010417,20260717,2026-07-17 08:00:00,LH-001,18996.6,0.712,93.6,51.7,0,0.781,0,PI-SIM
CM-0010418,20260717,2026-07-17 08:00:00,LH-002,14648.3,0.741,90.7,42.1,0,0.866,0,PI-SIM
CM-0010419,20260717,2026-07-17 08:00:00,LH-003,14394.3,0.712,86.8,42.8,0,0.665,0,PI-SIM
CM-0010420,20260717,2026-07-17 08:00:00,LH-004,18657.7,0.745,87.1,56.7,0,0.696,0,PI-SIM
CM-0010421,20260717,2026-07-17 08:00:00,LH-005,14952.1,0.793,88.4,38.5,0,0.603,0,PI-SIM
CM-0010422,20260717,2026-07-17 08:00:00,LH-006,17429.1,0.736,88.2,43.1,0,0.797,0,PI-SIM
CM-0010423,20260717,2026-07-17 08:00:00,LH-007,19752.6,0.826,84.9,40.8,0,0.444,0,PI-SIM
CM-0010424,20260717,2026-07-17 08:00:00,LH-008,11757.2,0.633,87.1,51.4,0,0.781,0,PI-SIM
CM-0010425,20260717,2026-07-17 08:00:00,JD-001,19291.2,0.663,92.9,43.9,0,0.851,0,PI-SIM
CM-0010426,20260717,2026-07-17 08:00:00,JD-002,14983.6,0.785,89.7,43.8,0,0.631,0,PI-SIM
CM-0010427,20260717,2026-07-17 08:00:00,JD-003,12761.2,0.831,88.8,41.0,0,0.651,0,PI-SIM
CM-0010428,20260717,2026-07-17 08:00:00,JD-004,20163.6,0.658,90.1,56.7,0,0.824,0,PI-SIM
CM-0010429,20260717,2026-07-17 08:00:00,JD-005,21258.9,0.588,91.2,51.6,0,1.22,0,PI-SIM
CM-0010430,20260717,2026-07-17 08:00:00,JD-006,20507.7,0.849,87.0,29.9,0,0.546,0,PI-SIM
CM-0010431,20260717,2026-07-17 08:00:00,BT-001,14100.8,0.779,86.2,32.2,0,0.706,0,PI-SIM
CM-0010432,20260717,2026-07-17 08:00:00,BT-002,21098.4,0.809,83.2,25.2,0,0.765,0,PI-SIM
CM-0010433,20260717,2026-07-17 08:00:00,BT-003,19960.8,0.799,84.7,36.0,0,0.63,0,PI-SIM
CM-0010434,20260717,2026-07-17 08:00:00,BT-004,21351.3,0.792,80.4,19.7,0,0.687,0,PI-SIM
CM-0010435,20260717,2026-07-17 08:00:00,BT-005,10760.3,0.823,87.9,36.8,0,0.725,0,PI-SIM
CM-0010436,20260717,2026-07-17 08:00:00,BT-006,20374.0,0.712,90.0,47.7,0,0.859,0,PI-SIM
CM-0010437,20260717,2026-07-17 08:00:00,UV-001,11421.0,0.812,81.5,39.8,0,0.724,0,PI-SIM
CM-0010438,20260717,2026-07-17 08:00:00,UV-002,14937.3,0.881,83.8,28.3,0,0.483,0,PI-SIM
CM-0010439,20260717,2026-07-17 08:00:00,UV-003,15581.0,0.939,78.4,17.0,0,0.433,0,PI-SIM
CM-0010440,20260717,2026-07-17 08:00:00,UV-004,11915.4,0.941,80.9,20.0,0,0.26,0,PI-SIM
CM-0010441,20260718,2026-07-18 08:00:00,TR-001,17876.8,0.821,86.0,33.7,0,0.551,0,PI-SIM
CM-0010442,20260718,2026-07-18 08:00:00,TR-002,21543.4,0.795,86.4,44.5,0,0.464,0,PI-SIM
CM-0010443,20260718,2026-07-18 08:00:00,TR-003,16102.8,0.756,86.2,35.5,0,0.599,0,PI-SIM
CM-0010444,20260718,2026-07-18 08:00:00,TR-004,10919.0,0.845,79.4,30.1,0,0.484,0,PI-SIM
CM-0010445,20260718,2026-07-18 08:00:00,TR-005,13330.7,0.765,85.5,38.6,0,0.594,0,PI-SIM
CM-0010446,20260718,2026-07-18 08:00:00,TR-006,15422.5,0.844,84.0,34.2,0,0.422,0,PI-SIM
CM-0010447,20260718,2026-07-18 08:00:00,TR-007,21229.2,0.715,86.9,42.7,0,0.684,0,PI-SIM
CM-0010448,20260718,2026-07-18 08:00:00,TR-008,16377.4,0.802,89.4,33.7,0,0.683,0,PI-SIM
CM-0010449,20260718,2026-07-18 08:00:00,TR-009,12637.6,0.844,87.4,31.4,0,0.567,0,PI-SIM
CM-0010450,20260718,2026-07-18 08:00:00,TR-010,13183.1,0.774,91.4,54.9,0,0.585,0,PI-SIM
CM-0010451,20260718,2026-07-18 08:00:00,TR-011,18156.3,0.791,87.4,40.8,0,0.684,0,PI-SIM
CM-0010452,20260718,2026-07-18 08:00:00,TR-012,20378.9,0.766,89.3,45.4,0,0.621,0,PI-SIM
CM-0010453,20260718,2026-07-18 08:00:00,LH-001,19010.6,0.75,91.8,55.8,0,0.72,0,PI-SIM
CM-0010454,20260718,2026-07-18 08:00:00,LH-002,14662.0,0.725,89.4,47.0,0,0.734,0,PI-SIM
CM-0010455,20260718,2026-07-18 08:00:00,LH-003,14408.3,0.801,86.4,27.4,0,0.785,0,PI-SIM
CM-0010456,20260718,2026-07-18 08:00:00,LH-004,18671.3,0.72,91.0,42.4,0,0.8,0,PI-SIM
CM-0010457,20260718,2026-07-18 08:00:00,LH-005,14965.8,0.832,77.8,36.1,0,0.581,0,PI-SIM
CM-0010458,20260718,2026-07-18 08:00:00,LH-006,17443.1,0.688,88.0,52.2,0,0.736,0,PI-SIM
CM-0010459,20260718,2026-07-18 08:00:00,LH-007,19766.7,0.785,89.6,31.5,0,0.627,0,PI-SIM
CM-0010460,20260718,2026-07-18 08:00:00,LH-008,11770.6,0.693,87.9,40.1,0,0.732,0,PI-SIM
CM-0010461,20260718,2026-07-18 08:00:00,JD-001,19303.9,0.739,89.5,41.4,0,0.617,0,PI-SIM
CM-0010462,20260718,2026-07-18 08:00:00,JD-002,14996.5,0.776,83.0,42.5,0,0.585,0,PI-SIM
CM-0010463,20260718,2026-07-18 08:00:00,JD-003,12774.1,0.83,82.9,38.9,0,0.42,0,PI-SIM
CM-0010464,20260718,2026-07-18 08:00:00,JD-004,20175.7,0.735,90.6,44.9,0,0.806,0,PI-SIM
CM-0010465,20260718,2026-07-18 08:00:00,JD-005,21270.4,0.716,91.0,34.8,0,0.797,0,PI-SIM
CM-0010466,20260718,2026-07-18 08:00:00,JD-006,20520.7,0.784,83.1,31.3,0,0.666,0,PI-SIM
CM-0010467,20260718,2026-07-18 08:00:00,BT-001,14113.2,0.796,85.9,34.3,0,0.754,0,PI-SIM
CM-0010468,20260718,2026-07-18 08:00:00,BT-002,21110.9,0.815,81.9,20.0,0,0.545,0,PI-SIM
CM-0010469,20260718,2026-07-18 08:00:00,BT-003,19973.1,0.772,82.5,44.2,0,0.752,0,PI-SIM
CM-0010470,20260718,2026-07-18 08:00:00,BT-004,21363.8,0.823,87.1,26.5,0,0.753,0,PI-SIM
CM-0010471,20260718,2026-07-18 08:00:00,BT-005,10773.6,0.897,85.7,26.3,0,0.347,0,PI-SIM
CM-0010472,20260718,2026-07-18 08:00:00,BT-006,20386.3,0.778,84.9,63.7,0,0.619,0,PI-SIM
CM-0010473,20260718,2026-07-18 08:00:00,UV-001,11432.8,0.858,86.7,29.1,0,0.554,0,PI-SIM
CM-0010474,20260718,2026-07-18 08:00:00,UV-002,14949.7,0.778,82.7,44.9,0,0.626,0,PI-SIM
CM-0010475,20260718,2026-07-18 08:00:00,UV-003,15592.9,0.864,85.4,25.1,0,0.495,0,PI-SIM
CM-0010476,20260718,2026-07-18 08:00:00,UV-004,11927.3,0.91,86.9,25.7,0,0.307,0,PI-SIM
CM-0010477,20260719,2026-07-19 08:00:00,TR-001,17891.7,0.869,83.2,27.4,0,0.654,0,PI-SIM
CM-0010478,20260719,2026-07-19 08:00:00,TR-002,21558.2,0.834,79.1,24.9,0,0.666,0,PI-SIM
CM-0010479,20260719,2026-07-19 08:00:00,TR-003,16117.4,0.751,82.5,27.8,0,0.816,0,PI-SIM
CM-0010480,20260719,2026-07-19 08:00:00,TR-004,10933.7,0.787,81.8,31.6,0,0.611,0,PI-SIM
CM-0010481,20260719,2026-07-19 08:00:00,TR-005,13345.5,0.718,88.0,42.7,0,0.807,0,PI-SIM
CM-0010482,20260719,2026-07-19 08:00:00,TR-006,15437.4,0.819,78.8,47.7,0,0.577,0,PI-SIM
CM-0010483,20260719,2026-07-19 08:00:00,TR-007,21243.9,0.809,85.5,35.9,0,0.605,0,PI-SIM
CM-0010484,20260719,2026-07-19 08:00:00,TR-008,16392.8,0.816,87.3,41.8,0,0.577,0,PI-SIM
CM-0010485,20260719,2026-07-19 08:00:00,TR-009,12652.6,0.846,84.6,26.9,0,0.57,0,PI-SIM
CM-0010486,20260719,2026-07-19 08:00:00,TR-010,13197.4,0.787,88.7,39.3,0,0.841,0,PI-SIM
CM-0010487,20260719,2026-07-19 08:00:00,TR-011,18171.0,0.707,90.1,48.2,0,0.8,0,PI-SIM
CM-0010488,20260719,2026-07-19 08:00:00,TR-012,20393.9,0.769,88.9,37.3,0,0.689,0,PI-SIM
CM-0010489,20260719,2026-07-19 08:00:00,LH-001,19024.6,0.714,89.7,39.1,0,0.711,0,PI-SIM
CM-0010490,20260719,2026-07-19 08:00:00,LH-002,14675.6,0.712,89.1,54.0,0,0.777,0,PI-SIM
CM-0010491,20260719,2026-07-19 08:00:00,LH-003,14422.2,0.76,89.8,45.3,0,0.702,0,PI-SIM
CM-0010492,20260719,2026-07-19 08:00:00,LH-004,18684.8,0.693,90.7,59.2,0,0.891,0,PI-SIM
CM-0010493,20260719,2026-07-19 08:00:00,LH-005,14979.6,0.804,85.6,44.3,0,0.429,0,PI-SIM
CM-0010494,20260719,2026-07-19 08:00:00,LH-006,17457.0,0.65,93.8,38.1,0,0.894,0,PI-SIM
CM-0010495,20260719,2026-07-19 08:00:00,LH-007,19780.8,0.782,90.4,33.1,0,0.572,0,PI-SIM
CM-0010496,20260719,2026-07-19 08:00:00,LH-008,11783.9,0.723,88.2,38.8,0,0.869,0,PI-SIM
CM-0010497,20260719,2026-07-19 08:00:00,JD-001,19316.6,0.73,89.3,58.7,0,0.895,0,PI-SIM
CM-0010498,20260719,2026-07-19 08:00:00,JD-002,15009.4,0.776,87.8,29.7,0,0.692,0,PI-SIM
CM-0010499,20260719,2026-07-19 08:00:00,JD-003,12787.0,0.758,87.8,39.9,0,0.658,0,PI-SIM
CM-0010500,20260719,2026-07-19 08:00:00,JD-004,20187.9,0.673,84.1,46.0,0,0.923,0,PI-SIM
CM-0010501,20260719,2026-07-19 08:00:00,JD-005,21282.0,0.625,97.3,52.6,0,0.973,0,PI-SIM
CM-0010502,20260719,2026-07-19 08:00:00,JD-006,20533.7,0.871,82.4,24.9,0,0.557,0,PI-SIM
CM-0010503,20260719,2026-07-19 08:00:00,BT-001,14125.7,0.756,89.0,48.0,0,0.68,0,PI-SIM
CM-0010504,20260719,2026-07-19 08:00:00,BT-002,21123.4,0.848,90.3,28.3,0,0.523,0,PI-SIM
CM-0010505,20260719,2026-07-19 08:00:00,BT-003,19985.5,0.791,88.4,31.8,0,0.574,0,PI-SIM
CM-0010506,20260719,2026-07-19 08:00:00,BT-004,21376.2,0.847,82.9,38.8,0,0.565,0,PI-SIM
CM-0010507,20260719,2026-07-19 08:00:00,BT-005,10786.8,0.912,82.7,37.5,0,0.392,0,PI-SIM
CM-0010508,20260719,2026-07-19 08:00:00,BT-006,20398.7,0.865,83.5,21.5,0,0.565,0,PI-SIM
CM-0010509,20260719,2026-07-19 08:00:00,UV-001,11444.6,0.797,85.9,49.0,0,0.645,0,PI-SIM
CM-0010510,20260719,2026-07-19 08:00:00,UV-002,14962.1,0.863,82.4,37.1,0,0.562,0,PI-SIM
CM-0010511,20260719,2026-07-19 08:00:00,UV-003,15604.8,0.893,79.0,24.2,0,0.444,0,PI-SIM
CM-0010512,20260719,2026-07-19 08:00:00,UV-004,11939.2,0.906,83.8,19.7,0,0.471,0,PI-SIM
CM-0010513,20260720,2026-07-20 08:00:00,TR-001,17906.6,0.791,85.3,37.1,0,0.584,0,PI-SIM
CM-0010514,20260720,2026-07-20 08:00:00,TR-002,21573.1,0.785,90.3,35.2,0,0.644,0,PI-SIM
